"sensor","co2","temp","humidity","time"
"S00001",1360,29.41405,32.72705,2020-12-09 20:20:50
"S00001",1360,29.41405,32.72705,2020-12-09 20:20:53
"S00001",1361,29.45411,32.7774,2020-12-09 20:20:57
"S00001",1361,29.41405,32.71179,2020-12-09 20:21:00
"S00001",1362,29.39803,32.74078,2020-12-09 20:21:03
"S00001",1362,29.44076,32.79114,2020-12-09 20:21:06
"S00001",1362,29.42741,32.74384,2020-12-09 20:21:09
"S00001",1363,29.41405,32.75757,2020-12-09 20:21:12
"S00001",1363,29.42741,32.74384,2020-12-09 20:21:15
"S00001",1363,29.42741,32.74384,2020-12-09 20:21:18
"S00001",1363,29.44076,32.7301,2020-12-09 20:21:21
"S00001",1364,29.42741,32.72705,2020-12-09 20:21:24
"S00001",1365,29.44076,32.75909,2020-12-09 20:21:27
"S00001",1365,29.42741,32.71179,2020-12-09 20:21:30
"S00001",1366,29.41405,32.74384,2020-12-09 20:21:33
"S00001",1366,29.44076,32.75909,2020-12-09 20:21:36
"S00001",1367,29.44076,32.77588,2020-12-09 20:21:39
"S00001",1366,29.42741,32.71179,2020-12-09 20:21:42
"S00001",1366,29.41405,32.75757,2020-12-09 20:21:45
"S00001",1367,29.42741,32.74384,2020-12-09 20:21:48
"S00001",1366,29.41405,32.69501,2020-12-09 20:21:51
"S00001",1367,29.44076,32.7301,2020-12-09 20:21:54
"S00001",1367,29.44076,32.71332,2020-12-09 20:21:57
"S00001",1368,29.44076,32.71332,2020-12-09 20:22:00
"S00001",1368,29.42741,32.72705,2020-12-09 20:22:03
"S00001",1368,29.42741,32.72705,2020-12-09 20:22:06
"S00001",1368,29.45411,32.69959,2020-12-09 20:22:09
"S00001",1368,29.42741,32.74384,2020-12-09 20:22:12
"S00001",1368,29.44076,32.74536,2020-12-09 20:22:15
"S00001",1369,29.41405,32.72705,2020-12-09 20:22:18
"S00001",1369,29.44076,32.68127,2020-12-09 20:22:21
"S00001",1368,29.44076,32.75909,2020-12-09 20:22:24
"S00001",1369,29.45411,32.7301,2020-12-09 20:22:27
"S00001",1368,29.41405,32.72705,2020-12-09 20:22:30
"S00001",1369,29.39803,32.72552,2020-12-09 20:22:33
"S00001",1369,29.44076,32.74536,2020-12-09 20:22:36
"S00001",1369,29.45411,32.71332,2020-12-09 20:22:39
"S00001",1369,29.44076,32.71332,2020-12-09 20:22:42
"S00001",1369,29.41405,32.71179,2020-12-09 20:22:45
"S00001",1369,29.44076,32.74536,2020-12-09 20:22:48
"S00001",1369,29.44076,32.68127,2020-12-09 20:22:51
"S00001",1370,29.45411,32.69959,2020-12-09 20:22:54
"S00001",1370,29.42741,32.72705,2020-12-09 20:22:57
"S00001",1371,29.44076,32.74536,2020-12-09 20:23:00
"S00001",1370,29.42741,32.71179,2020-12-09 20:23:03
"S00001",1370,29.42741,32.72705,2020-12-09 20:23:06
"S00001",1370,29.44076,32.75909,2020-12-09 20:23:09
"S00001",1370,29.45411,32.74536,2020-12-09 20:23:12
"S00001",1370,29.44076,32.7301,2020-12-09 20:23:15
"S00001",1370,29.42741,32.68127,2020-12-09 20:23:18
"S00001",1371,29.42741,32.74384,2020-12-09 20:23:21
"S00001",1371,29.45411,32.71332,2020-12-09 20:23:24
"S00001",1371,29.47013,32.73163,2020-12-09 20:23:27
"S00001",1371,29.42741,32.72705,2020-12-09 20:23:30
"S00001",1371,29.44076,32.69806,2020-12-09 20:23:33
"S00001",1372,29.44076,32.68127,2020-12-09 20:23:36
"S00001",1371,29.44076,32.69806,2020-12-09 20:23:39
"S00001",1372,29.44076,32.7301,2020-12-09 20:23:42
"S00001",1373,29.45411,32.65228,2020-12-09 20:23:45
"S00001",1374,29.45411,32.71332,2020-12-09 20:23:48
"S00001",1374,29.42741,32.64923,2020-12-09 20:23:51
"S00001",1374,29.44076,32.69806,2020-12-09 20:23:54
"S00001",1374,29.44076,32.68127,2020-12-09 20:23:57
"S00001",1374,29.44076,32.66754,2020-12-09 20:24:00
"S00001",1375,29.45411,32.66754,2020-12-09 20:24:03
"S00001",1375,29.42741,32.71179,2020-12-09 20:24:06
"S00001",1376,29.42741,32.69806,2020-12-09 20:24:09
"S00001",1376,29.45411,32.68433,2020-12-09 20:24:12
"S00001",1377,29.44076,32.68127,2020-12-09 20:24:15
"S00001",1377,29.44076,32.69806,2020-12-09 20:24:18
"S00001",1378,29.44076,32.68127,2020-12-09 20:24:21
"S00001",1378,29.44076,32.7301,2020-12-09 20:24:24
"S00001",1378,29.45411,32.68433,2020-12-09 20:24:27
"S00001",1378,29.44076,32.65228,2020-12-09 20:24:30
"S00001",1378,29.45411,32.66754,2020-12-09 20:24:33
"S00001",1378,29.47013,32.68433,2020-12-09 20:24:36
"S00001",1379,29.44076,32.74536,2020-12-09 20:24:39
"S00001",1378,29.45411,32.69959,2020-12-09 20:24:42
"S00001",1378,29.45411,32.66754,2020-12-09 20:24:45
"S00001",1379,29.45411,32.65228,2020-12-09 20:24:48
"S00001",1379,29.44076,32.66754,2020-12-09 20:24:51
"S00001",1379,29.42741,32.71179,2020-12-09 20:24:54
"S00001",1379,29.44076,32.65228,2020-12-09 20:24:57
"S00001",1380,29.47013,32.63855,2020-12-09 20:25:00
"S00001",1380,29.44076,32.66754,2020-12-09 20:25:03
"S00001",1380,29.45411,32.68433,2020-12-09 20:25:06
"S00001",1380,29.42741,32.69806,2020-12-09 20:25:09
"S00001",1380,29.44076,32.71332,2020-12-09 20:25:12
"S00001",1380,29.45411,32.65228,2020-12-09 20:25:15
"S00001",1380,29.45411,32.66754,2020-12-09 20:25:18
"S00001",1381,29.42741,32.68127,2020-12-09 20:25:21
"S00001",1381,29.45411,32.66754,2020-12-09 20:25:24
"S00001",1381,29.45411,32.68433,2020-12-09 20:25:27
"S00001",1381,29.42741,32.68127,2020-12-09 20:25:30
"S00001",1382,29.45411,32.71332,2020-12-09 20:25:33
"S00001",1383,29.44076,32.65228,2020-12-09 20:25:36
"S00001",1383,29.45411,32.68433,2020-12-09 20:25:39
"S00001",1383,29.44076,32.66754,2020-12-09 20:25:42
"S00001",1383,29.45411,32.65228,2020-12-09 20:25:45
"S00001",1383,29.42741,32.64923,2020-12-09 20:25:48
"S00001",1384,29.45411,32.66754,2020-12-09 20:25:51
"S00001",1385,29.45411,32.69959,2020-12-09 20:25:54
"S00001",1386,29.47013,32.68433,2020-12-09 20:25:57
"S00001",1385,29.45411,32.66754,2020-12-09 20:26:00
"S00001",1386,29.42741,32.64923,2020-12-09 20:26:03
"S00001",1386,29.45411,32.65228,2020-12-09 20:26:06
"S00001",1387,29.44076,32.65228,2020-12-09 20:26:09
"S00001",1387,29.41405,32.67975,2020-12-09 20:26:12
"S00001",1388,29.44076,32.69806,2020-12-09 20:26:15
"S00001",1388,29.42741,32.68127,2020-12-09 20:26:18
"S00001",1388,29.45411,32.71332,2020-12-09 20:26:21
"S00001",1388,29.45411,32.69959,2020-12-09 20:26:24
"S00001",1389,29.47013,32.71637,2020-12-09 20:26:27
"S00001",1389,29.44076,32.69806,2020-12-09 20:26:30
"S00001",1389,29.42741,32.69806,2020-12-09 20:26:33
"S00001",1390,29.44076,32.71332,2020-12-09 20:26:36
"S00001",1390,29.44076,32.69806,2020-12-09 20:26:39
"S00001",1390,29.45411,32.7301,2020-12-09 20:26:42
"S00001",1391,29.45411,32.7301,2020-12-09 20:26:45
"S00001",1392,29.44076,32.7301,2020-12-09 20:26:48
"S00001",1393,29.45411,32.71332,2020-12-09 20:26:51
"S00001",1393,29.44076,32.68127,2020-12-09 20:26:54
"S00001",1394,29.45411,32.65228,2020-12-09 20:26:57
"S00001",1394,29.47013,32.71637,2020-12-09 20:27:00
"S00001",1394,29.45411,32.69959,2020-12-09 20:27:03
"S00001",1395,29.45411,32.69959,2020-12-09 20:27:06
"S00001",1395,29.45411,32.68433,2020-12-09 20:27:09
"S00001",1396,29.45411,32.69959,2020-12-09 20:27:12
"S00001",1396,29.44076,32.71332,2020-12-09 20:27:15
"S00001",1397,29.45411,32.74536,2020-12-09 20:27:18
"S00001",1397,29.45411,32.69959,2020-12-09 20:27:21
"S00001",1397,29.45411,32.69959,2020-12-09 20:27:24
"S00001",1397,29.44076,32.71332,2020-12-09 20:27:27
"S00001",1398,29.48348,32.73163,2020-12-09 20:27:30
"S00001",1398,29.48348,32.70264,2020-12-09 20:27:33
"S00001",1398,29.45411,32.65228,2020-12-09 20:27:36
"S00001",1399,29.45411,32.65228,2020-12-09 20:27:39
"S00001",1400,29.45411,32.68433,2020-12-09 20:27:42
"S00001",1401,29.47013,32.69959,2020-12-09 20:27:45
"S00001",1401,29.45411,32.69959,2020-12-09 20:27:48
"S00001",1401,29.45411,32.65228,2020-12-09 20:27:51
"S00001",1402,29.47013,32.68433,2020-12-09 20:27:54
"S00001",1402,29.44076,32.65228,2020-12-09 20:27:57
"S00001",1403,29.44076,32.66754,2020-12-09 20:28:00
"S00001",1402,29.44076,32.66754,2020-12-09 20:28:03
"S00001",1402,29.44076,32.65228,2020-12-09 20:28:06
"S00001",1402,29.45411,32.6355,2020-12-09 20:28:09
"S00001",1403,29.47013,32.71637,2020-12-09 20:28:12
"S00001",1403,29.48348,32.67059,2020-12-09 20:28:15
"S00001",1404,29.47013,32.65381,2020-12-09 20:28:18
"S00001",1404,29.44076,32.66754,2020-12-09 20:28:21
"S00001",1405,29.45411,32.66754,2020-12-09 20:28:24
"S00001",1404,29.47013,32.65381,2020-12-09 20:28:27
"S00001",1405,29.45411,32.6355,2020-12-09 20:28:30
"S00001",1405,29.45411,32.60651,2020-12-09 20:28:33
"S00001",1405,29.48348,32.64008,2020-12-09 20:28:36
"S00001",1405,29.45411,32.66754,2020-12-09 20:28:39
"S00001",1405,29.47013,32.68433,2020-12-09 20:28:42
"S00001",1406,29.45411,32.65228,2020-12-09 20:28:45
"S00001",1406,29.44076,32.68127,2020-12-09 20:28:48
"S00001",1407,29.44076,32.68127,2020-12-09 20:28:51
"S00001",1407,29.45411,32.66754,2020-12-09 20:28:55
"S00001",1408,29.47013,32.68433,2020-12-09 20:28:58
"S00001",1408,29.45411,32.68433,2020-12-09 20:29:01
"S00001",1409,29.47013,32.63855,2020-12-09 20:29:04
"S00001",1409,29.47013,32.68433,2020-12-09 20:29:07
"S00001",1409,29.47013,32.67059,2020-12-09 20:29:10
"S00001",1409,29.44076,32.69806,2020-12-09 20:29:13
"S00001",1409,29.42741,32.69806,2020-12-09 20:29:16
"S00001",1409,29.48348,32.70264,2020-12-09 20:29:19
"S00001",1409,29.45411,32.65228,2020-12-09 20:29:22
"S00001",1409,29.44076,32.60345,2020-12-09 20:29:25
"S00001",1410,29.45411,32.65228,2020-12-09 20:29:28
"S00001",1410,29.47013,32.67059,2020-12-09 20:29:31
"S00001",1411,29.45411,32.6355,2020-12-09 20:29:34
"S00001",1412,29.47013,32.69959,2020-12-09 20:29:37
"S00001",1412,29.47013,32.67059,2020-12-09 20:29:40
"S00001",1412,29.45411,32.62177,2020-12-09 20:29:43
"S00001",1413,29.45411,32.66754,2020-12-09 20:29:46
"S00001",1413,29.45411,32.65228,2020-12-09 20:29:49
"S00001",1414,29.45411,32.65228,2020-12-09 20:29:52
"S00001",1414,29.45411,32.6355,2020-12-09 20:29:55
"S00001",1414,29.47013,32.63855,2020-12-09 20:29:58
"S00001",1414,29.44076,32.66754,2020-12-09 20:30:01
"S00001",1414,29.44076,32.6355,2020-12-09 20:30:04
"S00001",1415,29.47013,32.67059,2020-12-09 20:30:07
"S00001",1415,29.47013,32.63855,2020-12-09 20:30:10
"S00001",1415,29.47013,32.60651,2020-12-09 20:30:13
"S00001",1415,29.45411,32.66754,2020-12-09 20:30:16
"S00001",1416,29.44076,32.66754,2020-12-09 20:30:19
"S00001",1417,29.47013,32.63855,2020-12-09 20:30:22
"S00001",1417,29.45411,32.6355,2020-12-09 20:30:25
"S00001",1418,29.45411,32.62177,2020-12-09 20:30:28
"S00001",1418,29.47013,32.63855,2020-12-09 20:30:31
"S00001",1418,29.44076,32.68127,2020-12-09 20:30:34
"S00001",1418,29.47013,32.67059,2020-12-09 20:30:37
"S00001",1418,29.45411,32.66754,2020-12-09 20:30:40
"S00001",1419,29.47013,32.69959,2020-12-09 20:30:43
"S00001",1419,29.48348,32.73163,2020-12-09 20:30:46
"S00001",1419,29.47013,32.68433,2020-12-09 20:30:49
"S00001",1420,29.45411,32.69959,2020-12-09 20:30:52
"S00001",1420,29.45411,32.68433,2020-12-09 20:30:55
"S00001",1421,29.45411,32.69959,2020-12-09 20:30:58
"S00001",1422,29.44076,32.6355,2020-12-09 20:31:01
"S00001",1422,29.45411,32.65228,2020-12-09 20:31:04
"S00001",1422,29.45411,32.65228,2020-12-09 20:31:07
"S00001",1422,29.45411,32.66754,2020-12-09 20:31:10
"S00001",1423,29.47013,32.69959,2020-12-09 20:31:13
"S00001",1423,29.47013,32.65381,2020-12-09 20:31:16
"S00001",1423,29.45411,32.68433,2020-12-09 20:31:19
"S00001",1424,29.47013,32.69959,2020-12-09 20:31:22
"S00001",1424,29.45411,32.65228,2020-12-09 20:31:25
"S00001",1424,29.44076,32.66754,2020-12-09 20:31:28
"S00001",1425,29.45411,32.66754,2020-12-09 20:31:31
"S00001",1425,29.44076,32.68127,2020-12-09 20:31:34
"S00001",1426,29.48348,32.67059,2020-12-09 20:31:37
"S00001",1425,29.45411,32.65228,2020-12-09 20:31:40
"S00001",1426,29.47013,32.71637,2020-12-09 20:31:43
"S00001",1427,29.45411,32.66754,2020-12-09 20:31:46
"S00001",1428,29.45411,32.65228,2020-12-09 20:31:49
"S00001",1428,29.47013,32.68433,2020-12-09 20:31:52
"S00001",1427,29.45411,32.66754,2020-12-09 20:31:55
"S00001",1427,29.44076,32.68127,2020-12-09 20:31:58
"S00001",1428,29.47013,32.68433,2020-12-09 20:32:01
"S00001",1428,29.45411,32.65228,2020-12-09 20:32:04
"S00001",1428,29.47013,32.69959,2020-12-09 20:32:07
"S00001",1430,29.47013,32.67059,2020-12-09 20:32:10
"S00001",1430,29.45411,32.66754,2020-12-09 20:32:13
"S00001",1430,29.47013,32.65381,2020-12-09 20:32:16
"S00001",1430,29.47013,32.63855,2020-12-09 20:32:19
"S00001",1430,29.45411,32.69959,2020-12-09 20:32:22
"S00001",1430,29.47013,32.68433,2020-12-09 20:32:25
"S00001",1432,29.45411,32.66754,2020-12-09 20:32:28
"S00001",1431,29.44076,32.69806,2020-12-09 20:32:31
"S00001",1431,29.45411,32.69959,2020-12-09 20:32:34
"S00001",1432,29.45411,32.68433,2020-12-09 20:32:37
"S00001",1431,29.47013,32.73163,2020-12-09 20:32:40
"S00001",1431,29.45411,32.66754,2020-12-09 20:32:43
"S00001",1432,29.47013,32.67059,2020-12-09 20:32:46
"S00001",1431,29.47013,32.68433,2020-12-09 20:32:49
"S00001",1431,29.44076,32.6355,2020-12-09 20:32:52
"S00001",1431,29.48348,32.65381,2020-12-09 20:32:55
"S00001",1432,29.47013,32.60651,2020-12-09 20:32:58
"S00001",1432,29.47013,32.65381,2020-12-09 20:33:01
"S00001",1433,29.48348,32.67059,2020-12-09 20:33:04
"S00001",1433,29.47013,32.67059,2020-12-09 20:33:07
"S00001",1433,29.44076,32.71332,2020-12-09 20:33:10
"S00001",1433,29.45411,32.62177,2020-12-09 20:33:13
"S00001",1433,29.45411,32.66754,2020-12-09 20:33:16
"S00001",1433,29.44076,32.69806,2020-12-09 20:33:19
"S00001",1433,29.47013,32.67059,2020-12-09 20:33:22
"S00001",1433,29.44076,32.65228,2020-12-09 20:33:25
"S00001",1433,29.45411,32.68433,2020-12-09 20:33:28
"S00001",1434,29.45411,32.69959,2020-12-09 20:33:31
"S00001",1434,29.45411,32.66754,2020-12-09 20:33:34
"S00001",1435,29.45411,32.66754,2020-12-09 20:33:37
"S00001",1435,29.47013,32.68433,2020-12-09 20:33:40
"S00001",1435,29.47013,32.67059,2020-12-09 20:33:43
"S00001",1435,29.45411,32.66754,2020-12-09 20:33:46
"S00001",1435,29.44076,32.68127,2020-12-09 20:33:49
"S00001",1435,29.47013,32.69959,2020-12-09 20:33:52
"S00001",1435,29.44076,32.66754,2020-12-09 20:33:55
"S00001",1436,29.48348,32.67059,2020-12-09 20:33:58
"S00001",1436,29.45411,32.6355,2020-12-09 20:34:01
"S00001",1436,29.44076,32.60345,2020-12-09 20:34:04
"S00001",1437,29.45411,32.68433,2020-12-09 20:34:07
"S00001",1437,29.45411,32.69959,2020-12-09 20:34:10
"S00001",1437,29.45411,32.65228,2020-12-09 20:34:13
"S00001",1437,29.45411,32.6355,2020-12-09 20:34:16
"S00001",1438,29.45411,32.65228,2020-12-09 20:34:19
"S00001",1437,29.48348,32.70264,2020-12-09 20:34:22
"S00001",1437,29.47013,32.62177,2020-12-09 20:34:25
"S00001",1438,29.45411,32.68433,2020-12-09 20:34:28
"S00001",1439,29.47013,32.65381,2020-12-09 20:34:31
"S00001",1439,29.45411,32.66754,2020-12-09 20:34:34
"S00001",1439,29.45411,32.66754,2020-12-09 20:34:37
"S00001",1439,29.45411,32.68433,2020-12-09 20:34:40
"S00001",1440,29.45411,32.66754,2020-12-09 20:34:43
"S00001",1439,29.45411,32.68433,2020-12-09 20:34:46
"S00001",1439,29.45411,32.65228,2020-12-09 20:34:49
"S00001",1439,29.47013,32.68433,2020-12-09 20:34:52
"S00001",1439,29.44076,32.69806,2020-12-09 20:34:55
"S00001",1439,29.44076,32.66754,2020-12-09 20:34:58
"S00001",1439,29.44076,32.68127,2020-12-09 20:35:01
"S00001",1439,29.45411,32.66754,2020-12-09 20:35:04
"S00001",1440,29.45411,32.65228,2020-12-09 20:35:07
"S00001",1441,29.47013,32.67059,2020-12-09 20:35:10
"S00001",1441,29.44076,32.65228,2020-12-09 20:35:13
"S00001",1442,29.45411,32.65228,2020-12-09 20:35:16
"S00001",1442,29.44076,32.6355,2020-12-09 20:35:19
"S00001",1442,29.47013,32.63855,2020-12-09 20:35:22
"S00001",1442,29.44076,32.65228,2020-12-09 20:35:25
"S00001",1442,29.44076,32.68127,2020-12-09 20:35:28
"S00001",1443,29.47013,32.69959,2020-12-09 20:35:31
"S00001",1443,29.45411,32.6355,2020-12-09 20:35:34
"S00001",1443,29.45411,32.62177,2020-12-09 20:35:37
"S00001",1443,29.45411,32.66754,2020-12-09 20:35:40
"S00001",1443,29.44076,32.60345,2020-12-09 20:35:43
"S00001",1444,29.47013,32.69959,2020-12-09 20:35:46
"S00001",1444,29.47013,32.69959,2020-12-09 20:35:49
"S00001",1444,29.44076,32.66754,2020-12-09 20:35:52
"S00001",1444,29.49683,32.65686,2020-12-09 20:35:55
"S00001",1445,29.48348,32.64008,2020-12-09 20:35:58
"S00001",1445,29.47013,32.63855,2020-12-09 20:36:01
"S00001",1445,29.48348,32.67059,2020-12-09 20:36:04
"S00001",1445,29.45411,32.65228,2020-12-09 20:36:07
"S00001",1446,29.47013,32.62177,2020-12-09 20:36:10
"S00001",1446,29.45411,32.65228,2020-12-09 20:36:13
"S00001",1446,29.45411,32.68433,2020-12-09 20:36:16
"S00001",1446,29.45411,32.68433,2020-12-09 20:36:19
"S00001",1447,29.47013,32.67059,2020-12-09 20:36:22
"S00001",1447,29.47013,32.68433,2020-12-09 20:36:25
"S00001",1447,29.45411,32.66754,2020-12-09 20:36:28
"S00001",1448,29.47013,32.57599,2020-12-09 20:36:31
"S00001",1447,29.47013,32.68433,2020-12-09 20:36:35
"S00001",1448,29.47013,32.67059,2020-12-09 20:36:38
"S00001",1448,29.48348,32.68585,2020-12-09 20:36:41
"S00001",1447,29.44076,32.65228,2020-12-09 20:36:44
"S00001",1448,29.44076,32.6355,2020-12-09 20:36:47
"S00001",1449,29.45411,32.62177,2020-12-09 20:36:50
"S00001",1449,29.45411,32.6355,2020-12-09 20:36:53
"S00001",1449,29.45411,32.68433,2020-12-09 20:36:56
"S00001",1449,29.44076,32.66754,2020-12-09 20:36:59
"S00001",1450,29.47013,32.69959,2020-12-09 20:37:02
"S00001",1453,29.45411,32.80792,2020-12-09 20:37:05
"S00001",1456,29.45411,32.99561,2020-12-09 20:37:08
"S00001",1460,29.45411,33.1192,2020-12-09 20:37:11
"S00001",1503,29.45411,33.08868,2020-12-09 20:37:14
"S00001",1592,29.48348,33.09174,2020-12-09 20:37:17
"S00001",1702,29.45411,33.07343,2020-12-09 20:37:20
"S00001",1702,29.47013,33.08868,2020-12-09 20:37:23
"S00001",1699,29.45411,33.04138,2020-12-09 20:37:26
"S00001",1691,29.44076,33.04138,2020-12-09 20:37:29
"S00001",1691,29.47013,32.98187,2020-12-09 20:37:32
"S00001",1688,29.44076,32.94678,2020-12-09 20:37:35
"S00001",1690,29.45411,32.97882,2020-12-09 20:37:38
"S00001",1689,29.47013,32.94983,2020-12-09 20:37:41
"S00001",1689,29.47013,32.96509,2020-12-09 20:37:44
"S00001",1681,29.44076,32.901,2020-12-09 20:37:47
"S00001",1680,29.44076,32.91473,2020-12-09 20:37:50
"S00001",1669,29.44076,32.901,2020-12-09 20:37:53
"S00001",1666,29.44076,32.93152,2020-12-09 20:37:56
"S00001",1662,29.45411,32.901,2020-12-09 20:37:59
"S00001",1658,29.44076,32.86896,2020-12-09 20:38:02
"S00001",1655,29.48348,32.87354,2020-12-09 20:38:05
"S00001",1648,29.45411,32.85522,2020-12-09 20:38:08
"S00001",1646,29.47013,32.87201,2020-12-09 20:38:11
"S00001",1640,29.45411,32.85522,2020-12-09 20:38:14
"S00001",1638,29.45411,32.83997,2020-12-09 20:38:17
"S00001",1634,29.44076,32.82318,2020-12-09 20:38:20
"S00001",1632,29.47013,32.84149,2020-12-09 20:38:23
"S00001",1626,29.47013,32.85522,2020-12-09 20:38:26
"S00001",1624,29.47013,32.7774,2020-12-09 20:38:29
"S00001",1620,29.45411,32.85522,2020-12-09 20:38:32
"S00001",1613,29.45411,32.83997,2020-12-09 20:38:35
"S00001",1612,29.44076,32.80792,2020-12-09 20:38:38
"S00001",1606,29.45411,32.82318,2020-12-09 20:38:41
"S00001",1604,29.45411,32.83997,2020-12-09 20:38:44
"S00001",1600,29.45411,32.86896,2020-12-09 20:38:47
"S00001",1598,29.48348,32.84149,2020-12-09 20:38:50
"S00001",1592,29.45411,32.85522,2020-12-09 20:38:53
"S00001",1589,29.45411,32.88574,2020-12-09 20:38:56
"S00001",1586,29.44076,32.83691,2020-12-09 20:38:59
"S00001",1581,29.45411,32.80792,2020-12-09 20:39:02
"S00001",1579,29.44076,32.82318,2020-12-09 20:39:05
"S00001",1577,29.44076,32.82318,2020-12-09 20:39:08
"S00001",1574,29.44076,32.80792,2020-12-09 20:39:11
"S00001",1570,29.47013,32.76367,2020-12-09 20:39:14
"S00001",1568,29.44076,32.79114,2020-12-09 20:39:17
"S00001",1564,29.44076,32.80792,2020-12-09 20:39:20
"S00001",1561,29.44076,32.80792,2020-12-09 20:39:23
"S00001",1561,29.44076,32.80792,2020-12-09 20:39:26
"S00001",1558,29.44076,32.79114,2020-12-09 20:39:29
"S00001",1556,29.45411,32.86896,2020-12-09 20:39:32
"S00001",1552,29.45411,32.83997,2020-12-09 20:39:35
"S00001",1552,29.44076,32.8537,2020-12-09 20:39:38
"S00001",1549,29.47013,32.87201,2020-12-09 20:39:41
"S00001",1548,29.44076,32.80792,2020-12-09 20:39:44
"S00001",1545,29.47013,32.85522,2020-12-09 20:39:47
"S00001",1543,29.44076,32.88574,2020-12-09 20:39:50
"S00001",1542,29.45411,32.86896,2020-12-09 20:39:53
"S00001",1543,29.44076,32.88574,2020-12-09 20:39:56
"S00001",1540,29.41405,32.82166,2020-12-09 20:39:59
"S00001",1540,29.44076,32.86896,2020-12-09 20:40:02
"S00001",1539,29.45411,32.88574,2020-12-09 20:40:05
"S00001",1538,29.42741,32.8537,2020-12-09 20:40:08
"S00001",1537,29.45411,32.85522,2020-12-09 20:40:11
"S00001",1535,29.44076,32.88574,2020-12-09 20:40:14
"S00001",1534,29.41405,32.89642,2020-12-09 20:40:17
"S00001",1533,29.44076,32.901,2020-12-09 20:40:20
"S00001",1531,29.45411,32.85522,2020-12-09 20:40:23
"S00001",1531,29.44076,32.86896,2020-12-09 20:40:26
"S00001",1529,29.42741,32.8537,2020-12-09 20:40:29
"S00001",1529,29.45411,32.82318,2020-12-09 20:40:32
"S00001",1527,29.44076,32.80792,2020-12-09 20:40:35
"S00001",1526,29.42741,32.80487,2020-12-09 20:40:38
"S00001",1525,29.44076,32.82318,2020-12-09 20:40:41
"S00001",1525,29.45411,32.80792,2020-12-09 20:40:44
"S00001",1524,29.45411,32.76215,2020-12-09 20:40:47
"S00001",1521,29.44076,32.79114,2020-12-09 20:40:50
"S00001",1522,29.45411,32.80792,2020-12-09 20:40:53
"S00001",1520,29.45411,32.86896,2020-12-09 20:40:56
"S00001",1519,29.42741,32.77588,2020-12-09 20:40:59
"S00001",1517,29.45411,32.83997,2020-12-09 20:41:02
"S00001",1515,29.44076,32.82318,2020-12-09 20:41:05
"S00001",1513,29.44076,32.83691,2020-12-09 20:41:08
"S00001",1512,29.45411,32.86896,2020-12-09 20:41:11
"S00001",1512,29.44076,32.8537,2020-12-09 20:41:14
"S00001",1510,29.42741,32.80487,2020-12-09 20:41:17
"S00001",1510,29.42741,32.80487,2020-12-09 20:41:20
"S00001",1510,29.42741,32.82166,2020-12-09 20:41:23
"S00001",1510,29.42741,32.77588,2020-12-09 20:41:26
"S00001",1508,29.42741,32.88269,2020-12-09 20:41:29
"S00001",1508,29.45411,32.88574,2020-12-09 20:41:32
"S00001",1508,29.42741,32.94525,2020-12-09 20:41:35
"S00001",1508,29.44076,32.91473,2020-12-09 20:41:38
"S00001",1508,29.47013,32.88727,2020-12-09 20:41:41
"S00001",1509,29.44076,32.97882,2020-12-09 20:41:44
"S00001",1510,29.45411,33.0246,2020-12-09 20:41:47
"S00001",1516,29.47013,33.22906,2020-12-09 20:41:50
"S00001",1520,29.41405,33.27179,2020-12-09 20:41:53
"S00001",1555,29.45411,33.32214,2020-12-09 20:41:56
"S00001",1630,29.45411,33.39996,2020-12-09 20:41:59
"S00001",1691,29.45411,33.30688,2020-12-09 20:42:02
"S00001",1702,29.47013,33.33893,2020-12-09 20:42:05
"S00001",1711,29.45411,33.30688,2020-12-09 20:42:08
"S00001",1724,29.44076,33.32062,2020-12-09 20:42:11
"S00001",1728,29.45411,33.2901,2020-12-09 20:42:14
"S00001",1734,29.45411,33.22906,2020-12-09 20:42:17
"S00001",1733,29.44076,33.25806,2020-12-09 20:42:20
"S00001",1732,29.45411,33.2901,2020-12-09 20:42:23
"S00001",1731,29.45411,33.19702,2020-12-09 20:42:26
"S00001",1728,29.44076,33.18024,2020-12-09 20:42:29
"S00001",1725,29.44076,33.19702,2020-12-09 20:42:32
"S00001",1719,29.47013,33.1665,2020-12-09 20:42:35
"S00001",1717,29.47013,33.18329,2020-12-09 20:42:38
"S00001",1715,29.44076,33.19702,2020-12-09 20:42:41
"S00001",1713,29.44076,33.1192,2020-12-09 20:42:44
"S00001",1711,29.45411,33.13446,2020-12-09 20:42:47
"S00001",1706,29.42741,33.05511,2020-12-09 20:42:50
"S00001",1704,29.44076,33.04138,2020-12-09 20:42:53
"S00001",1700,29.45411,32.99561,2020-12-09 20:42:56
"S00001",1698,29.44076,33.0246,2020-12-09 20:42:59
"S00001",1695,29.45411,32.80792,2020-12-09 20:43:02
"S00001",1686,29.44076,31.31561,2020-12-09 20:43:05
"S00001",1678,29.44076,31.05011,2020-12-09 20:43:08
"S00001",1557,29.42741,29.77295,2020-12-09 20:43:11
"S00001",1403,29.44076,28.66974,2020-12-09 20:43:14
"S00001",1280,29.42741,27.69012,2020-12-09 20:43:17
"S00001",1245,29.44076,27.62756,2020-12-09 20:43:20
"S00001",1197,29.44076,27.78168,2020-12-09 20:43:23
